temp_avr,temp_max,temp_min,pres,u,v,prec,datetime,Budateteny,Csepel,Erzsebet,Gergely,Gilice,Honved,Kaposztas,Korakas,Kosztolanyi,Pesthidegkut,Szena,Teleki
6.679166666666667,10.9,4.6,1012.6224377470832,-1.0331415412653238,-0.6261645429465029,0.0,2018-01-06,46.0,56.0,52.0,47.0,38.0,59.0,38.0,49.0,49.0,59.0,72.0,51.0
6.579166666666666,10.1,4.1,1020.9939728191666,-0.2617210236530021,-1.1748452534397367,0.0,2018-01-07,51.0,61.0,54.0,54.0,55.0,58.0,44.0,48.0,49.0,60.0,69.0,50.0
7.512499999999999,10.7,5.6,1028.09894518625,-2.3370037622980204,-0.6918762787453926,0.0,2018-01-08,35.0,39.0,42.0,32.0,45.0,49.0,32.0,35.0,41.0,49.0,65.0,41.0
5.204166666666667,7.1,3.5,1028.2767083729166,-2.4383231090378823,-0.2750027384283355,0.0,2018-01-09,21.0,25.0,28.0,27.0,22.0,30.0,25.0,23.0,28.0,22.0,42.0,30.0
4.116666666666666,5.4,2.5,1018.3108597204163,-2.3800069006277065,0.3299929963574841,2.0,2018-01-10,21.0,27.0,24.0,19.0,21.0,26.0,21.0,21.0,26.0,21.0,29.0,23.0
5.2625,6.5,4.2,1015.1611182566667,0.16948913298851664,-0.9319797367471563,0.1,2018-01-11,38.0,50.0,40.0,42.0,47.0,44.0,35.0,36.0,41.0,36.0,53.0,32.5
4.904166666666666,5.6,4.2,1022.5327354037498,-0.824017096915297,-1.114289254957837,0.7,2018-01-12,37.0,45.0,42.0,39.0,46.0,43.0,34.0,36.0,42.0,40.0,53.0,42.0
2.266666666666666,4.7,0.3,1027.6600923191666,-2.0110662344722603,-0.7512377759561812,2.0,2018-01-13,17.0,20.0,21.0,27.0,25.0,18.0,16.0,16.0,19.0,28.0,40.0,21.0
-1.1125,0.1,-2.2,1029.6821485674996,-2.228889228800424,-0.4621008968886819,3.0,2018-01-14,16.0,19.0,15.0,17.0,14.0,16.0,16.0,17.0,17.0,20.0,20.0,14.0
-2.508333333333333,-1.9,-2.9,1027.8489657049997,-1.8120347510621413,0.10046455020610416,0.0,2018-01-15,28.0,35.0,24.0,31.0,31.0,34.0,30.0,29.0,34.0,36.0,46.0,32.0
-2.6166666666666667,-1.6,-3.3,1010.3392918183334,-1.8358307919379662,0.9385638075430842,0.8,2018-01-16,35.0,40.0,27.0,40.0,32.0,39.0,35.0,30.0,40.0,40.0,42.0,30.0
0.9166666666666666,3.4,-2.4,999.7679373112501,1.5687266488232356,-0.9381959184602585,0.8,2018-01-17,40.0,50.0,26.0,31.333333333333336,53.0,42.0,39.0,34.0,35.0,26.0,51.0,37.0
3.5583333333333336,5.8,1.4,1008.40056206375,2.5280521054047376,0.3812497937049543,0.0,2018-01-18,9.0,11.0,16.0,22.666666666666668,11.0,14.0,11.0,10.0,12.0,8.0,27.0,14.0
3.9875000000000003,5.4,1.3,1008.3950069641666,2.137391000835698,0.5640068840712275,1.0,2018-01-19,11.0,12.0,12.0,14.0,11.0,10.0,10.0,9.0,10.0,9.0,16.0,12.0
1.125,5.3,-2.4,1012.6113275479166,0.7237740849732645,1.08097697031096,0.0,2018-01-20,17.0,24.0,18.0,22.0,16.0,19.0,19.0,21.0,19.0,19.0,23.0,17.0
0.3541666666666667,0.9,-0.5,1007.1228891595832,-0.9992702038304441,-1.1035064622409587,3.0,2018-01-21,18.0,22.0,15.0,18.0,21.0,18.0,15.0,20.0,19.0,21.0,25.0,19.0
-0.2166666666666667,2.5,-2.4,1016.1777014804167,0.555815684782471,-0.5318438486599267,0.0,2018-01-22,29.0,32.0,28.0,33.0,28.0,31.0,32.0,31.0,31.0,35.0,48.0,35.0
-0.1749999999999999,1.8,-1.5,1024.5381263533332,-0.30233525710282194,0.017694830544122228,0.0,2018-01-23,45.0,49.0,31.0,46.0,39.0,43.0,36.0,37.0,40.0,43.0,55.0,43.0
1.379166666666667,3.9,-0.5,1032.2374943758334,-1.4156698020786458,1.2906698020786458,0.0,2018-01-24,48.0,50.0,40.0,54.0,53.0,50.0,49.0,46.0,52.0,65.0,68.0,47.0
-0.26250000000000007,2.4,-2.3,1028.115610485,-2.7536064329223096,-0.12756114412169672,0.0,2018-01-25,37.0,38.0,33.0,53.81818181818182,37.0,39.0,37.0,32.0,46.0,49.0,58.0,40.0
1.0250000000000001,2.1,0.3,1023.6993063162496,-2.1608518978575177,-0.6069344187213089,0.0,2018-01-26,42.0,44.0,38.0,53.63636363636363,34.75,44.0,40.0,40.0,55.0,57.0,75.0,50.0
2.141666666666666,6.0,-1.1,1030.3487605174998,-0.3331228060156983,-0.9762739142478233,0.0,2018-01-27,59.0,74.0,48.0,53.45454545454545,32.5,56.0,49.0,54.0,64.0,67.0,80.0,59.0
2.9874999999999994,7.8,-0.8,1033.342959192917,2.3765753881424674,1.1592262382208043,0.0,2018-01-28,38.0,47.0,35.0,53.27272727272727,30.25,32.0,37.0,34.0,42.0,40.0,52.0,36.0
6.133333333333333,14.2,1.3,1027.51565973,1.576080994077946,1.627610753669252,0.0,2018-01-29,35.0,40.0,38.0,53.09090909090909,28.0,34.0,25.0,27.0,34.0,14.0,44.0,26.0
7.495833333333333,10.5,2.1,1024.4103590629168,3.658691569948985,-1.9135016434473509,0.0,2018-01-30,13.0,20.0,22.0,52.90909090909091,15.0,17.0,13.0,11.0,21.0,16.0,43.0,19.0
2.8125,6.7,-0.9,1021.9772254454164,-0.9687659990105946,-0.27224754603489365,0.0,2018-01-31,40.0,44.0,47.0,52.72727272727273,31.0,55.0,36.0,43.0,51.0,42.0,67.0,60.0
8.55,12.3,3.9,1007.4450849354163,0.7866324889095918,3.4288842429255713,0.0,2018-02-01,20.0,21.0,35.0,52.54545454545455,8.0,27.0,22.0,23.0,26.0,23.0,53.0,34.0
4.441666666666668,7.6,1.4,1006.9506810724998,1.5506212836084625,-1.7491782363055526,7.0,2018-02-02,9.0,14.0,14.0,52.36363636363637,8.0,12.0,8.0,13.0,12.0,13.0,19.0,12.0
1.783333333333333,3.3,-0.1,1003.7731641108334,1.2381489241176302,-1.2007004177319038,8.0,2018-02-03,15.0,24.0,16.0,52.18181818181818,8.0,16.0,10.0,18.0,18.0,18.0,18.0,12.0
1.6416666666666668,5.3,-0.2,1013.06684571375,0.3053433442828651,-0.320097361575352,0.0,2018-02-04,28.0,34.0,24.0,52.0,31.0,25.0,12.25,27.0,30.0,39.0,46.0,27.0
0.5708333333333333,4.7,-2.3,1023.6159798225002,0.008843201565285147,-0.3922842958734715,0.0,2018-02-05,25.0,38.0,24.0,51.81818181818182,34.0,26.0,14.5,32.0,27.0,28.0,48.0,27.0
-1.008333333333333,0.0,-2.5,1021.9216744495833,-2.347988933037841,-0.6259235663224426,0.0,2018-02-06,32.0,39.0,26.0,51.63636363636363,18.5,31.0,16.75,26.0,36.0,38.0,48.0,30.0
0.9333333333333335,3.6,-2.3,1014.1556452320832,-2.732335929287618,-1.3043595831923487,1.0,2018-02-07,31.0,32.0,27.0,51.45454545454545,3.0,35.0,19.0,29.0,34.0,36.0,44.0,33.0
2.945833333333333,4.4,1.3,1012.0502624899997,0.07749821894809145,-1.7725838752238612,7.0,2018-02-08,32.0,37.0,29.0,51.27272727272727,17.0,36.0,21.25,32.0,33.0,38.0,40.0,31.0
1.4083333333333332,3.4,-1.3,1016.9443052229167,0.4585536862624419,-0.804008057954809,0.7,2018-02-09,53.0,62.0,51.0,51.09090909090909,66.0,60.0,23.5,52.0,60.0,65.0,77.0,57.0
1.7499999999999998,3.5,-0.4,1016.238807575833,0.23880757982857506,-1.4445570527941929,0.0,2018-02-10,49.0,61.0,45.0,50.90909090909091,67.0,52.0,25.75,49.0,53.0,58.0,70.0,55.0
1.4666666666666666,5.2,-1.8,1012.1669195812497,0.5798378248057166,0.03731486574501528,0.0,2018-02-11,46.0,61.0,38.0,50.72727272727273,52.0,46.0,28.0,39.0,52.0,58.0,65.0,44.0
0.4083333333333334,3.4,-2.5,1012.8946376266667,0.12347571726536478,0.3481960848070907,0.3,2018-02-12,55.0,58.0,47.0,50.54545454545455,66.0,54.0,30.25,50.0,50.0,45.0,67.0,62.0
0.8291666666666669,1.3,0.3,1014.33340841875,-0.8146069061302749,-1.6813117464065555,5.0,2018-02-13,29.0,34.0,24.0,50.36363636363636,40.0,28.0,32.5,26.0,29.0,31.0,39.0,27.0
0.6916666666666668,1.7,0.1,1013.8112290579165,0.3067653428993184,-2.179900267754721,5.0,2018-02-14,17.0,21.0,15.0,50.18181818181818,19.0,18.0,34.75,19.0,17.0,17.0,20.0,16.0
1.6083333333333334,4.5,-0.8,1022.5327354037496,0.3318703654458358,0.2503949628408653,0.3,2018-02-15,35.0,43.0,35.0,50.0,37.0,33.0,37.0,40.0,37.0,35.0,45.0,33.0
1.1541666666666668,3.6,-1.8,1027.0656966637503,-0.2652263577920929,0.703288144629822,0.0,2018-02-16,48.0,49.0,46.0,49.81818181818182,54.0,46.0,42.0,42.0,49.0,43.0,69.0,55.0
0.23750000000000002,2.1,-1.8,1026.2102113279168,-2.1998082079319903,-0.5623839708856547,0.0,2018-02-17,39.0,44.0,36.0,49.63636363636364,35.0,39.0,33.0,31.0,43.0,35.5,56.0,40.0
1.4124999999999999,5.4,-0.8,1024.2659264737497,0.055426190041058726,-1.934795058652773,4.0,2018-02-18,26.0,32.0,20.0,49.45454545454545,25.0,22.0,26.0,26.0,25.0,28.0,30.0,25.0
0.6166666666666668,3.8,-2.2,1023.8270736066664,-1.8098038065959139,-0.9157310805493242,0.0,2018-02-19,22.0,25.0,27.0,49.27272727272727,23.0,27.0,28.0,27.0,30.0,32.0,49.0,31.0
0.37500000000000006,1.7,-0.5,1015.4222079370835,-2.858550776134821,-1.284976379966454,5.0,2018-02-20,22.0,23.0,22.0,49.09090909090909,19.0,24.0,23.0,22.0,27.0,22.0,40.0,30.0
0.9833333333333334,1.8,0.1,1015.8555057045833,-0.690212396288775,-1.3166936172012982,5.0,2018-02-21,24.0,32.0,18.0,48.90909090909091,21.0,25.0,24.0,25.0,22.0,21.0,26.0,23.0
0.9,3.1,-0.1,1016.4943421566667,-1.3628626954580352,-1.5501274121978004,2.0,2018-02-22,26.0,30.0,26.0,48.72727272727273,30.0,25.0,22.0,21.0,28.0,24.0,41.0,37.0
0.6041666666666667,2.3,-1.0,1017.9997741437502,-0.8500794129767127,-1.431460958877053,0.5,2018-02-23,29.0,32.0,25.0,48.54545454545455,24.0,27.0,25.0,25.0,30.0,25.0,34.0,31.0
-1.0458333333333334,1.5,-3.7,1019.0108022679168,-0.256296443938411,0.2964591734465356,0.1,2018-02-24,30.0,33.0,37.0,48.36363636363636,35.0,31.0,28.0,27.0,39.0,37.0,53.0,41.0
-5.629166666666667,-2.0,-9.2,1023.6826410174999,-1.4720207437771098,-2.250966031453764,0.3,2018-02-25,19.0,23.0,21.0,48.18181818181818,21.0,19.0,21.0,18.0,25.0,26.0,35.0,24.0
-6.445833333333333,-2.6,-10.7,1018.6497207949996,-1.6541281620837074,-2.905609382996231,0.0,2018-02-26,26.0,28.0,26.0,48.0,28.0,28.0,27.0,24.0,31.0,37.0,44.0,35.0
-7.366666666666666,-5.8,-9.0,1013.4723679833336,-1.2632514783318665,-2.4274957910450703,0.5,2018-02-27,24.0,25.0,22.0,47.81818181818182,24.0,25.0,25.0,22.0,26.0,29.0,35.0,27.0
-7.754166666666666,-4.8,-9.8,1019.7440754129166,0.9318305242766592,-1.5113104889823523,0.5,2018-02-28,38.0,42.0,31.0,47.63636363636363,38.0,38.0,39.0,36.0,37.0,45.0,44.0,37.0
-7.795833333333335,-4.9,-11.9,1020.1440425829164,-2.318616729307002,0.7705546124697723,0.0,2018-03-01,42.0,47.0,40.0,47.45454545454545,49.0,43.0,44.0,37.0,50.0,65.0,77.0,55.0
-5.300000000000001,-3.9,-6.7,1004.478661757917,-2.627792605659598,-0.8862091120802734,0.9,2018-03-02,40.0,44.0,35.0,47.27272727272727,61.5,40.0,39.0,38.0,45.0,69.66666666666667,58.0,42.0
-1.8375000000000004,1.3,-4.1,1001.6622262691667,0.6236491418421589,0.5322442796002447,0.6,2018-03-03,73.0,81.0,64.0,47.09090909090909,74.0,74.0,68.0,64.0,80.0,74.33333333333333,96.0,72.0
-2.745833333333333,-1.0,-4.3,1009.6282390716661,-0.8882695184939334,0.7000491845560509,0.0,2018-03-04,52.0,54.0,54.0,46.90909090909091,72.0,52.0,55.0,47.0,59.0,79.0,90.0,65.0
-1.4791666666666676,2.8,-6.2,1007.6395134208333,-2.706996861670314,-0.36188328238790857,0.0,2018-03-05,50.0,54.0,48.0,46.72727272727273,63.0,53.0,54.0,48.0,61.0,66.0,85.0,64.0
2.2208333333333328,3.3,1.3,997.5681178762496,-1.975072268560479,0.07580984626631893,2.0,2018-03-06,42.0,46.0,38.0,46.54545454545455,39.0,46.0,42.0,39.0,46.0,47.0,59.0,47.0
3.6999999999999993,7.5,1.2,999.46796193375,0.2172632471870152,0.7274755599351677,6.0,2018-03-07,56.0,66.0,60.0,46.36363636363636,54.5,50.0,50.0,49.0,53.0,45.0,63.0,49.0
3.4499999999999997,7.5,0.5,1008.1116968854166,0.40599689089554863,-0.7697117993544563,5.0,2018-03-08,51.0,65.0,48.0,46.18181818181818,70.0,48.0,42.0,41.0,47.0,53.0,56.0,53.0
5.379166666666666,12.3,0.4,1013.1279518091669,-0.043411302330410774,1.6976662387574555,0.0,2018-03-09,38.0,39.0,45.0,46.0,48.5,37.0,30.0,31.0,38.0,39.5,52.0,32.0
8.308333333333335,14.8,2.6,1011.4447566354164,-0.22261550110803222,1.557661419229434,0.0,2018-03-10,30.0,30.0,47.0,45.81818181818182,27.0,39.0,33.0,32.0,46.0,26.0,66.0,42.0
11.245833333333332,16.1,5.9,1008.3561212670834,-1.2552238780084302,1.8200497388698915,0.0,2018-03-11,18.0,20.0,33.0,45.63636363636364,13.0,26.0,23.0,19.0,27.0,17.0,43.0,28.0
13.618181818181817,18.3,9.4,1001.2574975852383,0.33197819911983073,3.014864938100722,2.0,2018-03-12,15.0,21.0,29.0,45.45454545454545,10.0,22.0,17.0,12.0,22.0,14.0,43.0,21.0
10.325000000000001,14.9,6.3,1004.4786617579166,2.004349921233543,-0.747962898476532,0.0,2018-03-13,13.0,28.0,20.0,45.27272727272727,12.0,28.0,22.0,18.0,28.0,15.0,32.0,21.0
8.845833333333333,12.3,4.6,1009.1005046112497,3.3589242080646304,-1.5147517618231647,0.0,2018-03-14,12.0,16.0,14.0,45.09090909090909,14.0,26.0,16.0,18.0,17.0,17.0,39.0,24.0
4.9875,8.2,0.7,1009.8115573579171,-1.4388203559969301,0.007348877155257745,0.5,2018-03-15,21.0,23.0,25.0,44.90909090909091,15.0,22.0,18.0,19.0,25.0,21.0,29.0,23.0
6.1875,7.6,5.2,1004.1175802849998,-0.901352411251214,-0.17495468197415245,15.0,2018-03-16,23.0,28.0,24.0,44.72727272727273,14.0,21.0,15.0,19.0,21.0,21.0,25.0,15.0
3.720833333333333,6.7,0.2,1002.012197542917,-1.9179636649189185,-1.2099131846967948,5.0,2018-03-17,20.0,23.0,22.0,44.54545454545455,16.0,19.0,15.0,21.0,22.0,19.0,22.0,17.0
-1.7458333333333333,-0.3,-3.3,1005.2397104008329,-1.022748659524144,-1.1900270535494404,7.0,2018-03-18,13.0,15.0,14.0,44.36363636363636,12.0,13.0,13.0,15.0,15.0,14.0,18.0,16.0
-1.6249999999999998,1.0,-4.1,1008.4894436570834,-0.38615145090038033,-1.0578973439883286,0.0,2018-03-19,21.0,23.0,25.0,44.18181818181818,18.0,24.0,19.0,22.0,25.0,21.0,34.0,25.0
-0.3958333333333335,1.5,-2.4,1010.0115409429164,3.284920312309193,-1.3088818493766945,0.0,2018-03-20,36.0,40.0,44.0,44.0,33.0,42.0,37.0,38.0,42.0,49.0,59.0,41.0
1.5916666666666668,5.0,-1.1,1020.7773239354165,0.10482231020902603,-1.2411510522164035,0.0,2018-03-21,28.0,30.0,37.0,34.0,33.0,34.0,28.0,27.0,34.0,41.0,54.0,38.0
1.3083333333333333,5.4,-1.5,1020.5440097529164,-0.34569625553253175,0.5702360540812303,0.0,2018-03-22,25.0,34.0,33.0,27.0,22.0,38.0,28.0,29.0,30.0,27.0,37.0,30.0
2.245833333333334,8.9,-1.8,1005.9007672512502,-0.1890418942610015,-0.580931227293608,0.0,2018-03-23,39.0,40.0,43.0,38.0,31.0,40.0,33.0,36.0,39.0,43.0,54.0,44.0
0.28750000000000003,3.1,-2.5,1008.2505743749997,-2.060350244910572,0.1784405777532543,0.0,2018-03-24,34.0,41.0,38.0,35.0,36.0,36.0,34.0,33.0,39.0,47.0,52.0,45.0
2.6875,6.4,-2.1,1013.6168005725003,-1.8503949056077698,0.3210221132327575,0.0,2018-03-25,31.0,33.0,36.0,33.0,36.0,31.0,31.0,31.0,36.0,42.0,50.0,40.0
6.0,8.8,2.5,1012.4057888633333,0.06795776307074304,0.1287412588979848,0.0,2018-03-26,33.0,41.0,38.0,37.0,34.5,35.0,32.0,34.0,37.0,39.0,47.0,43.0
7.516666666666666,10.9,4.5,1012.4057888633337,1.7851937331283911,-1.666537105419117,0.0,2018-03-27,32.0,35.0,36.0,35.0,33.0,39.0,30.0,33.0,39.0,42.0,67.0,38.0
6.683333333333334,11.0,-0.1,1011.7002912162502,-0.7157279535059436,1.0262285962219757,0.0,2018-03-28,39.0,45.0,46.0,42.0,18.5,42.0,36.0,38.0,45.0,46.0,58.0,43.0
7.779166666666668,9.6,5.7,1008.6838721424997,0.4323543540119284,1.7781986366799947,4.0,2018-03-29,39.0,42.0,46.0,41.0,4.0,40.0,31.0,29.0,38.0,34.0,51.0,29.0
9.637500000000001,13.5,6.7,1010.8448058804169,-1.5499788940804489,-0.21419384515983442,7.0,2018-03-30,22.0,30.0,25.0,21.0,3.0,19.0,30.80952380952381,21.0,20.0,16.0,24.0,15.0
11.408333333333333,16.7,8.7,1001.5622344766665,-0.28650936823349943,0.9692019311225044,9.0,2018-03-31,16.0,27.0,27.0,19.0,3.0,20.0,30.61904761904762,15.0,21.0,16.0,24.0,18.0
8.933333333333335,11.8,6.7,998.66802759375,5.453856940235151,-1.408027592300633,10.0,2018-04-01,8.0,9.0,13.0,9.0,3.0,10.0,30.428571428571427,10.0,10.0,9.0,16.0,11.0
8.8125,13.2,5.1,1012.9612988216663,3.9028195561942294,-1.1851283308652865,0.0,2018-04-02,10.0,13.0,14.0,12.0,4.0,14.0,30.238095238095237,13.0,14.0,13.0,18.0,13.0
12.450000000000003,19.4,5.4,1014.0556534395836,-0.15542135906165666,2.7812597089559787,0.0,2018-04-03,15.0,16.0,23.0,18.0,3.0,23.0,30.047619047619047,16.0,27.0,16.0,43.0,36.0
14.283333333333331,19.1,9.4,1012.7502050374998,0.5483699916084835,3.4969563059393933,0.0,2018-04-04,17.0,16.0,28.0,19.0,3.0,30.0,29.857142857142858,18.0,22.0,19.0,55.0,35.0
14.1875,18.8,9.0,1011.0225690670832,2.379610752451878,0.4889293023067458,0.0,2018-04-05,16.0,16.0,23.0,20.0,2.0,23.0,29.666666666666668,17.0,20.0,17.0,39.0,27.0
12.550000000000002,16.0,9.6,1018.7608227866667,2.1791067631532783,-2.2434099796144324,0.0,2018-04-06,13.0,14.0,18.0,16.0,5.0,20.0,29.476190476190474,17.0,17.0,16.0,45.25,18.0
10.483333333333334,13.3,7.8,1023.1660167562501,-0.6037158042236307,0.2501336406407119,0.1,2018-04-07,25.0,30.0,27.0,26.0,4.0,26.0,29.285714285714285,23.0,27.0,29.0,51.5,25.0
15.066666666666668,22.4,6.9,1018.6552758945832,-2.112914397556658,2.0729263756226457,0.0,2018-04-08,25.0,30.0,37.0,30.0,2.0,33.0,29.095238095238095,31.0,33.0,30.0,57.75,37.0
17.23333333333333,24.2,10.6,1012.3502378674999,-1.9775345041123789,1.4972594069643395,0.0,2018-04-09,31.0,32.0,44.0,35.0,6.0,47.0,28.904761904761905,30.0,41.0,37.0,64.0,56.0
15.287500000000001,20.3,10.4,1010.5837161999998,-0.7839520906420061,1.4591740538975821,0.0,2018-04-10,22.0,24.0,33.0,23.0,4.0,31.0,28.714285714285715,21.0,34.0,25.0,42.0,39.0
15.295652173913044,21.0,8.6,1011.0938192573909,-0.7394785892108462,0.4155684009385307,0.0,2018-04-11,19.0,25.0,33.0,22.0,3.0,33.0,28.523809523809526,22.0,30.0,26.0,39.0,42.0
18.90416666666667,26.0,10.9,1009.0505087150001,-1.62008249285593,0.021877980635287352,0.0,2018-04-12,33.0,39.0,49.0,36.0,4.0,47.0,28.333333333333332,33.0,42.0,31.0,53.0,53.0
17.179166666666664,21.2,11.8,1012.4668949587499,-0.4305673508792183,1.701885306254499,2.0,2018-04-13,27.0,33.0,43.0,31.0,4.0,38.0,28.142857142857142,25.0,37.5,33.0,58.0,41.0
16.3875,23.0,8.4,1021.2550624995832,0.04311406272437871,0.8360729538969897,0.0,2018-04-14,27.0,36.0,33.0,32.0,6.0,46.0,27.952380952380953,26.0,33.0,23.0,46.0,44.0
18.066666666666663,23.3,11.5,1017.23317040125,-2.55380686526683,-0.2823046872312782,0.0,2018-04-15,33.0,36.0,45.0,34.0,6.0,37.0,27.761904761904763,28.0,38.0,39.0,47.0,47.0
17.95416666666667,19.6,15.8,1013.3279353941666,-2.3774301846762245,0.5705502637149692,0.3,2018-04-16,51.0,52.0,58.0,48.0,8.666666666666666,58.0,27.571428571428573,41.0,59.0,47.0,68.0,58.0
17.15,21.2,13.6,1019.9940548941664,0.7959116225867872,-1.4895041397874929,0.0,2018-04-17,37.0,45.0,42.0,41.0,11.333333333333332,44.0,27.38095238095238,32.0,42.0,42.0,63.0,54.0
18.191666666666666,23.2,13.8,1027.9767329954168,-0.06360596214909149,-1.6249628972591588,0.1,2018-04-18,18.0,22.0,25.0,20.0,14.0,22.0,27.19047619047619,20.0,24.0,21.0,35.0,27.0
18.608333333333334,24.8,10.8,1027.16568845625,1.1508070506048886,-0.3785197206339135,0.0,2018-04-19,22.0,24.0,29.0,26.0,16.666666666666664,32.0,27.0,25.0,28.0,24.0,36.666666666666664,49.0
18.275000000000002,24.5,12.7,1024.3048121708332,-0.89751273476525,-1.0773020781252791,0.0,2018-04-20,20.0,24.0,30.0,28.0,19.333333333333332,28.0,24.0,18.0,25.0,19.0,38.333333333333336,81.0
17.562500000000004,25.2,8.1,1020.4495730600001,0.9738054414957942,0.928705766483611,0.0,2018-04-21,25.0,30.0,39.0,30.0,22.0,34.0,31.0,26.0,33.0,29.0,40.0,51.0
19.133333333333333,27.4,8.6,1015.0166856675002,0.24563381258352593,1.0373441297164778,0.0,2018-04-22,25.0,35.0,37.0,32.0,24.666666666666664,35.0,30.0,23.0,29.0,29.0,39.0,44.0
19.70833333333334,27.8,13.6,1013.8667800537504,0.6219873519366079,-0.07823139066603318,3.0,2018-04-23,32.0,43.0,48.0,34.0,27.333333333333332,46.0,36.0,33.0,42.0,27.0,50.0,51.0
19.975,24.1,15.5,1015.355546742083,2.8486600955554997,-1.1867688679786397,0.0,2018-04-24,21.0,26.0,26.0,23.0,30.0,25.0,24.0,22.0,28.0,25.0,41.0,28.0
19.520833333333336,27.1,10.9,1013.239053800833,0.6532311785374874,1.9061851929489821,0.0,2018-04-25,28.0,30.0,40.0,33.0,41.0,40.0,34.0,30.0,34.0,23.0,44.0,43.0
16.754166666666663,22.1,10.4,1013.7778984604165,1.255974019754079,-2.0471193250177575,0.0,2018-04-26,21.0,25.0,29.0,26.0,45.0,34.0,26.0,22.0,26.0,30.0,47.0,46.0
14.495833333333332,19.5,9.4,1018.4552923095833,-0.32694303269029207,0.30828962563395323,4.0,2018-04-27,16.0,14.0,23.0,15.0,20.0,21.0,25.0,18.0,15.0,16.0,26.0,21.0
18.57083333333333,26.3,9.8,1015.9055016008336,-2.085614305539061,0.3759091798276199,0.0,2018-04-28,21.0,21.0,35.0,22.0,29.0,26.0,24.0,21.0,25.0,23.0,36.0,33.0
22.329166666666666,28.8,15.6,1012.1502542824996,-1.8646880843289055,1.0323563893299008,0.0,2018-04-29,31.0,29.0,41.0,29.0,38.0,33.0,35.0,23.0,34.0,31.0,43.0,60.0
21.045833333333338,27.5,15.4,1008.9616271216665,-0.5803350717647638,1.537694256756095,0.1,2018-04-30,27.0,33.0,42.0,31.0,38.0,36.0,35.0,24.0,34.0,31.0,44.0,42.0
19.54583333333333,25.4,13.7,1011.6780708179167,0.00796032639502831,1.75880947437283,0.0,2018-05-01,19.0,27.0,28.0,22.0,30.0,23.0,25.0,18.0,24.0,20.0,34.0,33.0
22.675,28.7,16.0,1010.8670262787501,-2.053959944267531,-0.29966586978167287,0.0,2018-05-02,22.0,32.0,39.0,30.0,39.0,37.0,33.0,24.0,35.0,26.0,42.0,38.0
22.24166666666667,28.5,15.2,1009.2671575987498,-1.9767301919358262,-0.114679444052395,0.0,2018-05-03,25.0,30.0,40.0,29.0,44.0,35.0,33.0,27.0,36.0,32.0,44.0,58.0
22.825,29.4,14.9,1012.4835602575002,-1.3593873196435526,-0.935854636285853,0.0,2018-05-04,28.0,31.0,40.0,31.0,42.0,33.0,30.0,27.0,34.0,35.0,45.0,51.0
23.083333333333332,28.5,17.8,1015.6499670199996,-0.32263816012095536,-2.346763075244201,0.0,2018-05-05,28.0,30.0,41.0,29.0,45.0,32.0,28.0,26.0,31.0,32.0,46.0,41.0
20.7875,26.1,15.8,1016.8943093266668,-0.7303234236982763,-2.2911069195255185,0.0,2018-05-06,21.0,21.0,32.0,19.0,30.0,22.0,21.0,20.0,22.0,27.5,33.0,27.0
19.47083333333333,24.9,13.7,1016.4387911608333,-0.8304602849919234,-2.3108728893108785,0.0,2018-05-07,14.0,16.0,29.0,14.0,22.0,18.0,14.0,17.0,20.0,23.0,33.0,24.0
18.783333333333335,24.4,12.6,1010.2670755237501,-0.8721619618483646,-1.7176366791168247,0.0,2018-05-08,18.0,19.0,33.0,18.0,24.0,20.0,19.0,17.0,20.0,18.0,37.0,28.0
19.8375,25.9,14.0,1006.9617912716664,-0.9872292243253913,-1.9477816263731411,0.0,2018-05-09,38.0,39.0,46.0,37.0,44.0,40.0,43.0,29.0,45.0,35.0,54.0,41.0
19.4,25.1,15.8,1010.0115409429167,-1.9227612235639537,-0.4982347406413045,3.0,2018-05-10,26.0,27.0,41.0,28.0,36.0,31.0,30.0,21.0,32.0,32.0,44.0,37.0
20.445833333333333,26.0,13.8,1015.8666159037498,0.4865690727541694,-0.8034130877609279,0.0,2018-05-11,25.0,30.0,40.0,31.0,43.0,34.0,36.0,25.0,31.0,26.0,44.0,40.0
21.466666666666665,27.2,15.6,1014.6667143937501,-0.36119950735456335,-1.1250965378998705,0.0,2018-05-12,23.0,27.0,34.0,24.0,33.0,28.0,28.5,21.0,29.0,22.0,35.0,39.0
20.333333333333332,25.6,15.0,1011.5780790254165,-1.9161721009028592,-1.0783604704233964,0.0,2018-05-13,17.0,20.0,25.0,18.0,27.0,22.0,21.0,18.0,23.0,21.0,30.0,34.0
17.875000000000004,21.7,13.5,1011.5725239258333,-3.1277047080362377,-0.03674529299239365,0.0,2018-05-14,17.0,17.0,27.0,17.0,25.0,19.0,17.0,17.0,20.0,20.0,53.0,38.0
15.137500000000001,19.4,11.0,1010.4615040091666,-0.9277711892147315,0.737553046707645,15.0,2018-05-15,10.0,15.0,21.0,17.0,21.333333333333332,13.0,15.0,10.0,16.0,20.0,41.0,20.0
14.616666666666669,18.2,11.4,1011.1114506604167,2.430110100719211,-0.5353127744113214,0.0,2018-05-16,9.0,12.0,17.0,18.0,17.666666666666668,13.0,16.0,10.0,13.0,20.0,25.0,13.0
